date,year,month,country,arrivals,avg_temperature,rainfall_mm,season,season_Inter Monsoon,season_Northeast Monsoon,season_Southwest Monsoon,is_holiday,near_holiday,region,region_Americas,region_Asia,region_Europe,region_Middle East,region_Oceania,region_Other,quarter,day_of_year,week_of_year,month_sin,month_cos
2024-02-01,2024,2,Russia,23875,27,50,Northeast Monsoon,False,True,False,0,1,Europe,False,False,True,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2024-02-01,2024,2,Japan,21664,27,50,Northeast Monsoon,False,True,False,0,1,Asia,False,True,False,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2024-02-01,2024,2,Maldives,18349,27,50,Northeast Monsoon,False,True,False,0,1,Other,False,False,False,False,False,True,1,32,5,0.8660254037844386,0.5000000000000001
2024-02-01,2024,2,Netherlands,13429,27,50,Northeast Monsoon,False,True,False,0,1,Europe,False,False,True,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2024-02-01,2024,2,Switzerland,15334,27,50,Northeast Monsoon,False,True,False,0,1,Europe,False,False,True,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2024-02-01,2024,2,Italy,12159,27,50,Northeast Monsoon,False,True,False,0,1,Europe,False,False,True,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2024-02-01,2024,2,Canada,9823,27,50,Northeast Monsoon,False,True,False,0,1,Americas,True,False,False,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2024-02-01,2024,2,UAE,8171,27,50,Northeast Monsoon,False,True,False,0,1,Middle East,False,False,False,True,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2024-03-01,2024,3,India,25927,28,50,Inter Monsoon,True,False,False,0,0,Asia,False,True,False,False,False,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,China,30519,28,50,Inter Monsoon,True,False,False,0,0,Asia,False,True,False,False,False,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,United Kingdom,29269,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,Germany,32673,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,France,24977,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,United States,27135,28,50,Inter Monsoon,True,False,False,0,0,Americas,True,False,False,False,False,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,Australia,19984,28,50,Inter Monsoon,True,False,False,0,0,Oceania,False,False,False,False,True,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,Russia,21685,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,Japan,21571,28,50,Inter Monsoon,True,False,False,0,0,Asia,False,True,False,False,False,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,Maldives,14518,28,50,Inter Monsoon,True,False,False,0,0,Other,False,False,False,False,False,True,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,Netherlands,14155,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,Switzerland,17036,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,Italy,11777,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,Canada,10145,28,50,Inter Monsoon,True,False,False,0,0,Americas,True,False,False,False,False,False,1,61,9,1.0,6.123233995736766e-17
2024-03-01,2024,3,UAE,10135,28,50,Inter Monsoon,True,False,False,0,0,Middle East,False,False,False,True,False,False,1,61,9,1.0,6.123233995736766e-17
2024-04-01,2024,4,India,18525,28,50,Inter Monsoon,True,False,False,0,0,Asia,False,True,False,False,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,China,15544,28,50,Inter Monsoon,True,False,False,0,0,Asia,False,True,False,False,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,United Kingdom,16091,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,Germany,12426,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,France,16632,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,United States,11910,28,50,Inter Monsoon,True,False,False,0,0,Americas,True,False,False,False,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,Australia,11983,28,50,Inter Monsoon,True,False,False,0,0,Oceania,False,False,False,False,True,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,Russia,9746,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,Japan,10879,28,50,Inter Monsoon,True,False,False,0,0,Asia,False,True,False,False,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,Maldives,7971,28,50,Inter Monsoon,True,False,False,0,0,Other,False,False,False,False,False,True,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,Netherlands,8663,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,Switzerland,9439,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,Italy,6550,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,Canada,6436,28,50,Inter Monsoon,True,False,False,0,0,Americas,True,False,False,False,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-04-01,2024,4,UAE,4982,28,50,Inter Monsoon,True,False,False,0,0,Middle East,False,False,False,True,False,False,2,92,14,0.8660254037844387,-0.4999999999999998
2024-05-01,2024,5,India,9340,28,250,Southwest Monsoon,False,False,True,1,1,Asia,False,True,False,False,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,China,8784,28,250,Southwest Monsoon,False,False,True,1,1,Asia,False,True,False,False,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,United Kingdom,8741,28,250,Southwest Monsoon,False,False,True,1,1,Europe,False,False,True,False,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,Germany,10038,28,250,Southwest Monsoon,False,False,True,1,1,Europe,False,False,True,False,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,France,7575,28,250,Southwest Monsoon,False,False,True,1,1,Europe,False,False,True,False,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,United States,7089,28,250,Southwest Monsoon,False,False,True,1,1,Americas,True,False,False,False,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,Australia,6565,28,250,Southwest Monsoon,False,False,True,1,1,Oceania,False,False,False,False,True,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,Russia,7598,28,250,Southwest Monsoon,False,False,True,1,1,Europe,False,False,True,False,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,Japan,5929,28,250,Southwest Monsoon,False,False,True,1,1,Asia,False,True,False,False,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,Maldives,5276,28,250,Southwest Monsoon,False,False,True,1,1,Other,False,False,False,False,False,True,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,Netherlands,5916,28,250,Southwest Monsoon,False,False,True,1,1,Europe,False,False,True,False,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,Switzerland,4688,28,250,Southwest Monsoon,False,False,True,1,1,Europe,False,False,True,False,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,Italy,4481,28,250,Southwest Monsoon,False,False,True,1,1,Europe,False,False,True,False,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,Canada,4225,28,250,Southwest Monsoon,False,False,True,1,1,Americas,True,False,False,False,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-05-01,2024,5,UAE,2814,28,250,Southwest Monsoon,False,False,True,1,1,Middle East,False,False,False,True,False,False,2,122,18,0.49999999999999994,-0.8660254037844387
2024-06-01,2024,6,India,12170,26,100,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,China,10317,26,100,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,United Kingdom,10243,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,Germany,9332,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,France,8755,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,United States,9116,26,100,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,Australia,7625,26,100,Southwest Monsoon,False,False,True,0,0,Oceania,False,False,False,False,True,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,Russia,7100,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,Japan,7316,26,100,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,Maldives,7101,26,100,Southwest Monsoon,False,False,True,0,0,Other,False,False,False,False,False,True,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,Netherlands,5069,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,Switzerland,5327,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,Italy,5126,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,Canada,3700,26,100,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-06-01,2024,6,UAE,2597,26,100,Southwest Monsoon,False,False,True,0,0,Middle East,False,False,False,True,False,False,2,153,22,1.2246467991473532e-16,-1.0
2024-07-01,2024,7,India,10624,26,50,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,China,9448,26,50,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,United Kingdom,11416,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,Germany,8113,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,France,7316,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,United States,8033,26,50,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,Australia,7238,26,50,Southwest Monsoon,False,False,True,0,0,Oceania,False,False,False,False,True,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,Russia,5788,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,Japan,6977,26,50,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,Maldives,6356,26,50,Southwest Monsoon,False,False,True,0,0,Other,False,False,False,False,False,True,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,Netherlands,4454,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,Switzerland,5434,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,Italy,4714,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,Canada,3955,26,50,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-07-01,2024,7,UAE,3362,26,50,Southwest Monsoon,False,False,True,0,0,Middle East,False,False,False,True,False,False,3,183,27,-0.4999999999999997,-0.8660254037844388
2024-08-01,2024,8,India,11335,26,50,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,China,8821,26,50,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,United Kingdom,7923,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,Germany,10125,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,France,9899,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,United States,9002,26,50,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,Australia,8238,26,50,Southwest Monsoon,False,False,True,0,0,Oceania,False,False,False,False,True,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,Russia,5762,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,Japan,5578,26,50,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,Maldives,4838,26,50,Southwest Monsoon,False,False,True,0,0,Other,False,False,False,False,False,True,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,Netherlands,5106,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,Switzerland,3973,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,Italy,5092,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,Canada,3177,26,50,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-08-01,2024,8,UAE,3086,26,50,Southwest Monsoon,False,False,True,0,0,Middle East,False,False,False,True,False,False,3,214,31,-0.8660254037844385,-0.5000000000000004
2024-09-01,2024,9,India,12244,27,100,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,China,11756,27,100,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,United Kingdom,11372,27,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,Germany,8140,27,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,France,9291,27,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,United States,6856,27,100,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,Australia,6684,27,100,Southwest Monsoon,False,False,True,0,0,Oceania,False,False,False,False,True,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,Russia,7065,27,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,Japan,6621,27,100,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,Maldives,4847,27,100,Southwest Monsoon,False,False,True,0,0,Other,False,False,False,False,False,True,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,Netherlands,6188,27,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,Switzerland,5001,27,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,Italy,3737,27,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,Canada,3337,27,100,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-09-01,2024,9,UAE,3312,27,100,Southwest Monsoon,False,False,True,0,0,Middle East,False,False,False,True,False,False,3,245,35,-1.0,-1.8369701987210297e-16
2024-10-01,2024,10,India,19050,27,250,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,China,16826,27,250,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,United Kingdom,17072,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,Germany,17729,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,France,14419,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,United States,15874,27,250,Northeast Monsoon,False,True,False,0,0,Americas,True,False,False,False,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,Australia,12597,27,250,Northeast Monsoon,False,True,False,0,0,Oceania,False,False,False,False,True,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,Russia,13043,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,Japan,12897,27,250,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,Maldives,8914,27,250,Northeast Monsoon,False,True,False,0,0,Other,False,False,False,False,False,True,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,Netherlands,7954,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,Switzerland,8861,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,Italy,8407,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,Canada,5905,27,250,Northeast Monsoon,False,True,False,0,0,Americas,True,False,False,False,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-10-01,2024,10,UAE,5417,27,250,Northeast Monsoon,False,True,False,0,0,Middle East,False,False,False,True,False,False,4,275,40,-0.8660254037844386,0.5000000000000001
2024-11-01,2024,11,India,15037,27,250,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,China,17685,27,250,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,United Kingdom,18404,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,Germany,16805,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,France,16153,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,United States,15428,27,250,Northeast Monsoon,False,True,False,0,0,Americas,True,False,False,False,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,Australia,12177,27,250,Northeast Monsoon,False,True,False,0,0,Oceania,False,False,False,False,True,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,Russia,11350,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,Japan,9332,27,250,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,Maldives,10062,27,250,Northeast Monsoon,False,True,False,0,0,Other,False,False,False,False,False,True,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,Netherlands,10331,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,Switzerland,6731,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,Italy,5939,27,250,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,Canada,6346,27,250,Northeast Monsoon,False,True,False,0,0,Americas,True,False,False,False,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-11-01,2024,11,UAE,5073,27,250,Northeast Monsoon,False,True,False,0,0,Middle East,False,False,False,True,False,False,4,306,44,-0.5000000000000004,0.8660254037844384
2024-12-01,2024,12,India,32796,27,50,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,China,33779,27,50,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,United Kingdom,31350,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,Germany,28853,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,France,22734,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,United States,25704,27,50,Northeast Monsoon,False,True,False,0,0,Americas,True,False,False,False,False,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,Australia,20139,27,50,Northeast Monsoon,False,True,False,0,0,Oceania,False,False,False,False,True,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,Russia,18874,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,Japan,22212,27,50,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,Maldives,15617,27,50,Northeast Monsoon,False,True,False,0,0,Other,False,False,False,False,False,True,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,Netherlands,14923,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,Switzerland,12694,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,Italy,11510,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,Canada,10694,27,50,Northeast Monsoon,False,True,False,0,0,Americas,True,False,False,False,False,False,4,336,48,-2.4492935982947064e-16,1.0
2024-12-01,2024,12,UAE,10959,27,50,Northeast Monsoon,False,True,False,0,0,Middle East,False,False,False,True,False,False,4,336,48,-2.4492935982947064e-16,1.0
2025-01-01,2025,1,India,29192,27,50,Northeast Monsoon,False,True,False,0,1,Asia,False,True,False,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-01,2025,1,China,23696,27,50,Northeast Monsoon,False,True,False,0,1,Asia,False,True,False,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-01,2025,1,United Kingdom,28073,27,50,Northeast Monsoon,False,True,False,0,1,Europe,False,False,True,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-01,2025,1,Germany,23770,27,50,Northeast Monsoon,False,True,False,0,1,Europe,False,False,True,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-01,2025,1,France,23821,27,50,Northeast Monsoon,False,True,False,0,1,Europe,False,False,True,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-01,2025,1,United States,23507,27,50,Northeast Monsoon,False,True,False,0,1,Americas,True,False,False,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-01,2025,1,Australia,15509,27,50,Northeast Monsoon,False,True,False,0,1,Oceania,False,False,False,False,True,False,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-01,2025,1,Russia,14984,27,50,Northeast Monsoon,False,True,False,0,1,Europe,False,False,True,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
